0.8000000000000007,8.059999999999999
0.8499999999999996,8.059999999999999
0.9000000000000004,8.059999999999999
0.9499999999999993,8.059999999999999
1.0,8.059999999999999
1.0500000000000007,8.059999999999999
1.0999999999999996,8.059999999999999
1.1500000000000004,8.059999999999999
1.1999999999999993,8.059999999999999
1.25,8.059999999999999
1.3000000000000007,8.059999999999999
0.75,8.010000000000002
0.8000000000000007,8.010000000000002
0.8499999999999996,8.010000000000002
0.9000000000000004,8.010000000000002
0.9499999999999993,8.010000000000002
1.0,8.010000000000002
1.0500000000000007,8.010000000000002
1.0999999999999996,8.010000000000002
1.1500000000000004,8.010000000000002
1.1999999999999993,8.010000000000002
1.25,8.010000000000002
1.3000000000000007,8.010000000000002
1.3499999999999996,8.010000000000002
1.4000000000000004,8.010000000000002
1.4499999999999993,8.010000000000002
1.5,8.010000000000002
0.75,7.96
0.8000000000000007,7.96
0.8499999999999996,7.96
0.9000000000000004,7.96
0.9499999999999993,7.96
1.0,7.96
1.0500000000000007,7.96
1.0999999999999996,7.96
1.1500000000000004,7.96
1.1999999999999993,7.96
1.25,7.96
1.3000000000000007,7.96
1.3499999999999996,7.96
1.4000000000000004,7.96
1.4499999999999993,7.96
1.5,7.96
1.5500000000000007,7.96
1.5999999999999996,7.96
1.6500000000000004,7.96
1.6999999999999993,7.96
1.75,7.96
0.75,7.910000000000001
0.8000000000000007,7.910000000000001
0.8499999999999996,7.910000000000001
0.9000000000000004,7.910000000000001
0.9499999999999993,7.910000000000001
1.0,7.910000000000001
1.0500000000000007,7.910000000000001
1.0999999999999996,7.910000000000001
1.1500000000000004,7.910000000000001
1.1999999999999993,7.910000000000001
1.25,7.910000000000001
1.3000000000000007,7.910000000000001
1.3499999999999996,7.910000000000001
1.4000000000000004,7.910000000000001
1.4499999999999993,7.910000000000001
1.5,7.910000000000001
1.5500000000000007,7.910000000000001
1.5999999999999996,7.910000000000001
1.6500000000000004,7.910000000000001
1.6999999999999993,7.910000000000001
1.75,7.910000000000001
1.8000000000000007,7.910000000000001
1.8500000000000014,7.910000000000001
1.8999999999999986,7.910000000000001
1.9499999999999993,7.910000000000001
2.0,7.910000000000001
2.0500000000000007,7.910000000000001
2.1000000000000014,7.910000000000001
2.1499999999999986,7.910000000000001
2.1999999999999993,7.910000000000001
2.25,7.910000000000001
2.3000000000000007,7.910000000000001
2.3500000000000014,7.910000000000001
2.3999999999999986,7.910000000000001
2.4499999999999993,7.910000000000001
2.5,7.910000000000001
2.5500000000000007,7.910000000000001
2.6000000000000014,7.910000000000001
2.6499999999999986,7.910000000000001
2.6999999999999993,7.910000000000001
2.75,7.910000000000001
2.8000000000000007,7.910000000000001
2.8500000000000014,7.910000000000001
2.8999999999999986,7.910000000000001
2.9499999999999993,7.910000000000001
0.75,7.86
0.8000000000000007,7.86
0.8499999999999996,7.86
0.9000000000000004,7.86
0.9499999999999993,7.86
1.0,7.86
1.0500000000000007,7.86
1.0999999999999996,7.86
1.1500000000000004,7.86
1.1999999999999993,7.86
1.25,7.86
1.3000000000000007,7.86
1.3499999999999996,7.86
1.4000000000000004,7.86
1.4499999999999993,7.86
1.5,7.86
1.5500000000000007,7.86
1.5999999999999996,7.86
1.6500000000000004,7.86
1.6999999999999993,7.86
1.75,7.86
1.8000000000000007,7.86
1.8500000000000014,7.86
1.8999999999999986,7.86
1.9499999999999993,7.86
2.0,7.86
2.0500000000000007,7.86
2.1000000000000014,7.86
2.1499999999999986,7.86
2.1999999999999993,7.86
2.25,7.86
2.3000000000000007,7.86
2.3500000000000014,7.86
2.3999999999999986,7.86
2.4499999999999993,7.86
2.5,7.86
2.5500000000000007,7.86
2.6000000000000014,7.86
2.6499999999999986,7.86
2.6999999999999993,7.86
2.75,7.86
2.8000000000000007,7.86
2.8500000000000014,7.86
2.8999999999999986,7.86
2.9499999999999993,7.86
3.0,7.86
3.0500000000000007,7.86
3.1000000000000014,7.86
0.75,7.81
0.8000000000000007,7.81
0.8499999999999996,7.81
0.9000000000000004,7.81
0.9499999999999993,7.81
1.0,7.81
1.0500000000000007,7.81
1.0999999999999996,7.81
1.1500000000000004,7.81
1.1999999999999993,7.81
1.25,7.81
1.3000000000000007,7.81
1.3499999999999996,7.81
1.4000000000000004,7.81
1.4499999999999993,7.81
1.5,7.81
1.5500000000000007,7.81
1.5999999999999996,7.81
1.6500000000000004,7.81
1.6999999999999993,7.81
1.75,7.81
1.8000000000000007,7.81
1.8500000000000014,7.81
1.8999999999999986,7.81
1.9499999999999993,7.81
2.0,7.81
2.0500000000000007,7.81
2.1000000000000014,7.81
2.1499999999999986,7.81
2.1999999999999993,7.81
2.25,7.81
2.3000000000000007,7.81
2.3500000000000014,7.81
2.3999999999999986,7.81
2.4499999999999993,7.81
2.5,7.81
2.5500000000000007,7.81
2.6000000000000014,7.81
2.6499999999999986,7.81
2.6999999999999993,7.81
2.75,7.81
2.8000000000000007,7.81
2.8500000000000014,7.81
2.8999999999999986,7.81
2.9499999999999993,7.81
3.0,7.81
3.0500000000000007,7.81
3.1000000000000014,7.81
3.1499999999999986,7.81
3.1999999999999993,7.81
3.25,7.81
3.3000000000000007,7.81
0.75,7.760000000000001
0.8000000000000007,7.760000000000001
0.8499999999999996,7.760000000000001
0.9000000000000004,7.760000000000001
0.9499999999999993,7.760000000000001
1.0,7.760000000000001
1.0500000000000007,7.760000000000001
1.0999999999999996,7.760000000000001
1.1500000000000004,7.760000000000001
1.1999999999999993,7.760000000000001
1.25,7.760000000000001
1.3000000000000007,7.760000000000001
1.3499999999999996,7.760000000000001
1.4000000000000004,7.760000000000001
1.4499999999999993,7.760000000000001
1.5,7.760000000000001
1.5500000000000007,7.760000000000001
1.5999999999999996,7.760000000000001
